geohash_id	consumption_level	activity_level	date_id
4885e281g	14.356842041015625	12.169677734375	20230404
4885e281g	4.652754306793213	4.0404839515686035	20230405
4885e281g	7.269611358642578	6.23220682144165	20230406
4885e281g	6.173817157745361	5.443396091461182	20230407
5324516fr	6.990818023681641	6.248821258544922	20230404
5324516fr	-0.9993588328361511	-0.7936830520629883	20230405
5324516fr	-22.5583553314209	-20.067094802856445	20230406
5324516fr	9.090206146240234	8.271295547485352	20230407
7941bac5t	12.446039199829102	10.68114948272705	20230404
7941bac5t	11.399502754211426	10.210548400878906	20230405
7941bac5t	8.6752347946167	7.948125839233398	20230406
7941bac5t	16.441511154174805	14.315165519714355	20230407
94bf2e47u	11.927766799926758	10.478424072265625	20230404
94bf2e47u	10.793869018554688	9.354731559753418	20230405
94bf2e47u	11.949935913085938	10.440218925476074	20230406
94bf2e47u	13.990986824035645	12.02299690246582	20230407
651310f3v	9.798970222473145	8.488021850585938	20230404
651310f3v	10.229910850524902	8.779170036315918	20230405
651310f3v	8.692635536193848	7.425227165222168	20230406
651310f3v	13.266334533691406	11.443607330322266	20230407
5da786a8w	8.166828155517578	7.261796474456787	20230404
5da786a8w	5.315223693847656	4.788813591003418	20230405
5da786a8w	11.948551177978516	10.086191177368164	20230406
5da786a8w	17.0537109375	14.609103202819824	20230407
9292842fy	7.489685535430908	6.452491283416748	20230404
9292842fy	8.344071388244629	6.981473922729492	20230405
9292842fy	11.717021942138672	10.299347877502441	20230406
9292842fy	10.216487884521484	8.755142211914062	20230407
abb13720z	9.34992790222168	7.877069473266602	20230404
abb13720z	12.519082069396973	10.660909652709961	20230405
abb13720z	6.7128729820251465	5.78134822845459	20230406
abb13720z	13.04870891571045	11.330560684204102	20230407
babadee5r	9.307755470275879	8.028288841247559	20230404
babadee5r	8.814080238342285	7.885775089263916	20230405
babadee5r	9.31379222869873	7.9858245849609375	20230406
babadee5r	3.758399248123169	3.6337201595306396	20230407
c2382486x	9.189131736755371	8.058919906616211	20230404
c2382486x	9.096020698547363	7.760653018951416	20230405
c2382486x	2.076991558074951	1.8315922021865845	20230406
c2382486x	9.006001472473145	7.5833420753479	20230407
6b9789f2z	12.058741569519043	10.44876766204834	20230404
6b9789f2z	16.668424606323242	14.32429027557373	20230405
6b9789f2z	11.92076587677002	10.082259178161621	20230406
6b9789f2z	13.392740249633789	11.567198753356934	20230407
b5dbab8e1	14.457537651062012	12.453287124633789	20230404
b5dbab8e1	15.40817928314209	13.306591033935547	20230405
b5dbab8e1	17.43166732788086	15.338247299194336	20230406
b5dbab8e1	10.39273452758789	9.019433975219727	20230407
dc36a53e3	9.364287376403809	7.926316261291504	20230404
dc36a53e3	6.422759532928467	5.899822235107422	20230405
dc36a53e3	11.178361892700195	9.688949584960938	20230406
dc36a53e3	7.3160223960876465	6.21868896484375	20230407
66c0fb934	5.959230899810791	5.074655055999756	20230404
66c0fb934	12.032984733581543	10.51977252960205	20230405
66c0fb934	10.394064903259277	9.172904968261719	20230406
66c0fb934	9.733382225036621	8.44140911102295	20230407
b72036c45	14.90674114227295	13.083780288696289	20230404
b72036c45	9.23753833770752	7.915450572967529	20230405
b72036c45	17.893653869628906	15.761364936828613	20230406
b72036c45	13.482828140258789	11.53268051147461	20230407
a0f907866	11.217436790466309	9.719178199768066	20230404
a0f907866	15.214716911315918	12.993627548217773	20230405
a0f907866	15.34492015838623	13.147181510925293	20230406
a0f907866	16.80542755126953	14.698345184326172	20230407
76ce9d5f7	10.360332489013672	9.314269065856934	20230404
76ce9d5f7	2.230062961578369	2.0683202743530273	20230405
76ce9d5f7	12.966776847839355	11.33052921295166	20230406
76ce9d5f7	10.18691349029541	8.766345977783203	20230407
460061ab8	10.772665977478027	9.378730773925781	20230404
460061ab8	14.860555648803711	12.89013385772705	20230405
460061ab8	16.21209144592285	13.95793628692627	20230406
460061ab8	16.192785263061523	13.776991844177246	20230407
9c0c965c9	12.365508079528809	10.761836051940918	20230404
9c0c965c9	18.424196243286133	15.69691276550293	20230405
9c0c965c9	12.351358413696289	10.66810131072998	20230406
9c0c965c9	10.000260353088379	8.649567604064941	20230407
532cc1c3b	11.720029830932617	10.27603816986084	20230404
532cc1c3b	7.892650127410889	6.873541831970215	20230405
532cc1c3b	17.944515228271484	15.23036003112793	20230406
532cc1c3b	14.693645477294922	12.733744621276855	20230407
fb1d6b50c	6.150746822357178	5.276957988739014	20230404
fb1d6b50c	7.57206916809082	6.491874694824219	20230405
fb1d6b50c	4.741154670715332	3.9236505031585693	20230406
fb1d6b50c	8.415594100952148	7.429211139678955	20230407
0a2120d0e	12.394502639770508	10.820446014404297	20230404
0a2120d0e	3.884268283843994	3.442182779312134	20230405
0a2120d0e	5.310875415802002	4.70005464553833	20230406
0a2120d0e	-0.9682328104972839	-1.9089508056640625	20230407
06bfd741f	6.395827770233154	5.485117435455322	20230404
06bfd741f	10.325644493103027	8.749783515930176	20230405
06bfd741f	13.945515632629395	11.892548561096191	20230406
06bfd741f	0.7327941060066223	0.6411538124084473	20230407
0551d992g	6.117246150970459	5.4329352378845215	20230404
0551d992g	12.09221363067627	10.386809349060059	20230405
0551d992g	11.172713279724121	9.7471923828125	20230406
0551d992g	13.98534870147705	12.15173053741455	20230407
740fc409h	5.95619010925293	5.278002738952637	20230404
740fc409h	3.10931396484375	2.6871726512908936	20230405
740fc409h	8.83484935760498	7.885189056396484	20230406
740fc409h	10.402250289916992	8.739815711975098	20230407
dc56e7c0j	8.07326602935791	6.90977668762207	20230404
dc56e7c0j	9.714066505432129	8.624518394470215	20230405
dc56e7c0j	12.180206298828125	10.467507362365723	20230406
dc56e7c0j	2.0570290088653564	1.6891852617263794	20230407
02a9ee71k	8.245655059814453	7.140588760375977	20230404
02a9ee71k	11.982977867126465	10.379364013671875	20230405
02a9ee71k	9.324382781982422	8.098759651184082	20230406
02a9ee71k	10.687254905700684	9.305706024169922	20230407
ade14f48m	12.252419471740723	10.577220916748047	20230404
ade14f48m	13.973076820373535	11.812191009521484	20230405
ade14f48m	9.608697891235352	8.340028762817383	20230406
ade14f48m	2.159850835800171	1.893755555152893	20230407
68abda28n	6.288610935211182	5.580395698547363	20230404
68abda28n	13.27141284942627	11.443694114685059	20230405
68abda28n	8.224462509155273	7.225456714630127	20230406
68abda28n	15.294116973876953	13.443617820739746	20230407
d83a679ep	15.62166690826416	13.215153694152832	20230404
d83a679ep	10.291766166687012	9.032513618469238	20230405
d83a679ep	11.617815971374512	9.966389656066895	20230406
d83a679ep	9.292624473571777	8.062017440795898	20230407
df3d371fq	5.753602981567383	4.886168956756592	20230404
df3d371fq	6.371892929077148	5.484367847442627	20230405
df3d371fq	14.299460411071777	12.151915550231934	20230406
df3d371fq	18.667926788330078	16.11101531982422	20230407
3973ea35r	14.813362121582031	12.761762619018555	20230404
3973ea35r	11.427934646606445	9.750213623046875	20230405
3973ea35r	16.328811645507812	14.053101539611816	20230406
3973ea35r	10.611522674560547	9.141200065612793	20230407
8a966469s	9.579700469970703	8.327218055725098	20230404
8a966469s	14.546475410461426	12.511260032653809	20230405
8a966469s	8.476364135742188	7.303243160247803	20230406
8a966469s	11.090689659118652	9.516374588012695	20230407
8d978969t	11.962854385375977	10.344155311584473	20230404
8d978969t	11.263147354125977	9.58973217010498	20230405
8d978969t	7.002519130706787	6.004393100738525	20230406
8d978969t	8.721674919128418	7.4298810958862305	20230407
6e03f027u	13.837409973144531	11.860766410827637	20230404
6e03f027u	12.398719787597656	10.778340339660645	20230405
6e03f027u	13.05974292755127	11.263884544372559	20230406
6e03f027u	10.73169994354248	9.445228576660156	20230407
fdcd79d7v	14.055651664733887	12.320636749267578	20230404
fdcd79d7v	16.611827850341797	14.203582763671875	20230405
fdcd79d7v	14.354031562805176	12.428072929382324	20230406
fdcd79d7v	9.51856517791748	8.340086936950684	20230407
aa8ebe0aw	11.093568801879883	9.5845308303833	20230404
aa8ebe0aw	11.336673736572266	9.901309967041016	20230405
aa8ebe0aw	13.393793106079102	11.4495210647583	20230406
aa8ebe0aw	17.846397399902344	15.07502269744873	20230407
ac59bae0x	12.348201751708984	10.681153297424316	20230404
ac59bae0x	17.017242431640625	14.38753604888916	20230405
ac59bae0x	13.352931022644043	11.487881660461426	20230406
ac59bae0x	10.17603588104248	8.75560188293457	20230407
1c1f3efay	16.92540740966797	14.518386840820312	20230404
1c1f3efay	14.984116554260254	12.918594360351562	20230405
1c1f3efay	18.698381423950195	15.98801040649414	20230406
1c1f3efay	14.873992919921875	12.869535446166992	20230407
426f2c6fz	13.046076774597168	11.410165786743164	20230404
426f2c6fz	10.781885147094727	9.2119140625	20230405
426f2c6fz	12.96027660369873	10.90933895111084	20230406
426f2c6fz	16.64669418334961	14.18217945098877	20230407
885a4d780	14.764384269714355	12.458955764770508	20230404
