geohash_id	consumption_level	activity_level	date_id
4885e281g	22.135574340820312	22.86850929260254	20230404
4885e281g	6.579582214355469	7.036506175994873	20230405
4885e281g	9.473063468933105	9.898420333862305	20230406
4885e281g	4.801776885986328	5.767210960388184	20230407
5324516fr	9.617862701416016	10.344680786132812	20230404
5324516fr	-0.5125612020492554	-0.24309517443180084	20230405
5324516fr	-1.2136030197143555	-0.8526267409324646	20230406
5324516fr	9.640003204345703	10.433609008789062	20230407
7941bac5t	12.400613784790039	12.793729782104492	20230404
7941bac5t	11.614421844482422	12.300213813781738	20230405
7941bac5t	7.15941047668457	7.74522590637207	20230406
7941bac5t	19.002845764160156	19.5059871673584	20230407
94bf2e47u	12.262090682983398	12.650418281555176	20230404
94bf2e47u	15.730877876281738	16.3621768951416	20230405
94bf2e47u	11.04862117767334	11.569459915161133	20230406
94bf2e47u	12.194221496582031	12.647586822509766	20230407
651310f3v	10.735529899597168	11.117100715637207	20230404
651310f3v	12.298800468444824	12.802556037902832	20230405
651310f3v	12.19369125366211	12.790788650512695	20230406
651310f3v	16.60871696472168	17.070207595825195	20230407
5da786a8w	9.323884010314941	9.833911895751953	20230404
5da786a8w	7.893010139465332	8.516670227050781	20230405
5da786a8w	11.363248825073242	11.726162910461426	20230406
5da786a8w	15.306839942932129	15.603533744812012	20230407
9292842fy	8.693367004394531	9.17974853515625	20230404
9292842fy	10.387510299682617	10.785599708557129	20230405
9292842fy	14.5913667678833	15.286662101745605	20230406
9292842fy	11.55416488647461	11.851287841796875	20230407
abb13720z	12.446163177490234	12.784887313842773	20230404
abb13720z	15.510977745056152	16.03740692138672	20230405
abb13720z	7.964852333068848	8.370752334594727	20230406
abb13720z	15.335741996765137	15.929448127746582	20230407
babadee5r	10.624774932861328	10.9790620803833	20230404
babadee5r	9.021288871765137	9.511123657226562	20230405
babadee5r	12.202762603759766	12.75435733795166	20230406
babadee5r	3.1304330825805664	3.52740216255188	20230407
c2382486x	13.8565673828125	14.586453437805176	20230404
c2382486x	10.813121795654297	11.1468505859375	20230405
c2382486x	4.6183319091796875	5.030764579772949	20230406
c2382486x	11.734725952148438	12.255646705627441	20230407
6b9789f2z	12.605809211730957	12.989931106567383	20230404
6b9789f2z	15.339715003967285	15.591625213623047	20230405
6b9789f2z	11.589872360229492	11.830662727355957	20230406
6b9789f2z	12.503397941589355	13.028310775756836	20230407
b5dbab8e1	15.418021202087402	15.854034423828125	20230404
b5dbab8e1	14.4672269821167	14.816744804382324	20230405
b5dbab8e1	13.521665573120117	13.90649127960205	20230406
b5dbab8e1	14.685074806213379	15.34911060333252	20230407
dc36a53e3	9.756648063659668	10.231478691101074	20230404
dc36a53e3	9.977169036865234	10.57742977142334	20230405
dc36a53e3	12.961174011230469	13.616385459899902	20230406
dc36a53e3	10.643400192260742	11.212223052978516	20230407
66c0fb934	9.844945907592773	10.373766899108887	20230404
66c0fb934	13.528482437133789	14.100051879882812	20230405
66c0fb934	14.609851837158203	15.287282943725586	20230406
66c0fb934	13.42238998413086	13.880218505859375	20230407
b72036c45	16.262407302856445	16.959775924682617	20230404
b72036c45	10.209634780883789	10.709906578063965	20230405
b72036c45	12.197912216186523	12.567927360534668	20230406
b72036c45	15.081293106079102	15.556382179260254	20230407
a0f907866	11.312173843383789	11.702665328979492	20230404
a0f907866	12.323105812072754	12.599044799804688	20230405
a0f907866	12.667322158813477	12.91043758392334	20230406
a0f907866	10.290731430053711	10.526001930236816	20230407
76ce9d5f7	13.713388442993164	14.403510093688965	20230404
76ce9d5f7	3.201317071914673	3.5522284507751465	20230405
76ce9d5f7	20.5011043548584	21.33377456665039	20230406
76ce9d5f7	14.023106575012207	14.525489807128906	20230407
460061ab8	13.635871887207031	14.364803314208984	20230404
460061ab8	14.968789100646973	15.5949068069458	20230405
460061ab8	16.10841941833496	16.541086196899414	20230406
460061ab8	14.355445861816406	14.521537780761719	20230407
9c0c965c9	13.890623092651367	14.437775611877441	20230404
9c0c965c9	16.892322540283203	17.162487030029297	20230405
9c0c965c9	12.38725471496582	12.908570289611816	20230406
9c0c965c9	11.928776741027832	12.433388710021973	20230407
532cc1c3b	14.003576278686523	14.68784236907959	20230404
532cc1c3b	7.406648635864258	7.728846073150635	20230405
532cc1c3b	13.58647346496582	13.955038070678711	20230406
532cc1c3b	15.068431854248047	15.803069114685059	20230407
fb1d6b50c	8.287468910217285	8.55853271484375	20230404
fb1d6b50c	11.227120399475098	11.582357406616211	20230405
fb1d6b50c	11.073742866516113	11.47286605834961	20230406
fb1d6b50c	11.687536239624023	12.230254173278809	20230407
0a2120d0e	14.945441246032715	15.380513191223145	20230404
0a2120d0e	6.23130464553833	6.7669267654418945	20230405
0a2120d0e	7.184694290161133	7.850803375244141	20230406
0a2120d0e	7.3597517013549805	8.158150672912598	20230407
06bfd741f	7.196269989013672	7.787109375	20230404
06bfd741f	10.782837867736816	11.144030570983887	20230405
06bfd741f	12.325380325317383	12.831766128540039	20230406
06bfd741f	0.43631017208099365	0.7911715507507324	20230407
0551d992g	6.801583766937256	7.158763408660889	20230404
0551d992g	15.53373908996582	16.113130569458008	20230405
0551d992g	11.576343536376953	12.02708911895752	20230406
0551d992g	16.741525650024414	17.298357009887695	20230407
740fc409h	12.325716972351074	13.059918403625488	20230404
740fc409h	5.849971771240234	6.393921852111816	20230405
740fc409h	7.891583442687988	8.334885597229004	20230406
740fc409h	11.80235767364502	12.215144157409668	20230407
dc56e7c0j	8.933926582336426	9.25679874420166	20230404
dc56e7c0j	14.18100357055664	14.895296096801758	20230405
dc56e7c0j	13.181995391845703	13.43449592590332	20230406
dc56e7c0j	2.9382474422454834	3.2952232360839844	20230407
02a9ee71k	8.773598670959473	9.109233856201172	20230404
02a9ee71k	12.29629898071289	12.824172019958496	20230405
02a9ee71k	13.495461463928223	14.10379695892334	20230406
02a9ee71k	14.180756568908691	14.802092552185059	20230407
ade14f48m	15.815801620483398	16.149606704711914	20230404
ade14f48m	11.830941200256348	11.665022850036621	20230405
ade14f48m	11.397238731384277	11.90167236328125	20230406
ade14f48m	4.585074424743652	5.054758548736572	20230407
68abda28n	9.61603832244873	10.23094654083252	20230404
68abda28n	17.67313575744629	18.34555435180664	20230405
68abda28n	9.066605567932129	9.444445610046387	20230406
68abda28n	14.439779281616211	15.155091285705566	20230407
d83a679ep	16.091655731201172	16.437137603759766	20230404
d83a679ep	15.637296676635742	16.2999324798584	20230405
